doomscrolling,deep_work,social_battery,escapism
8.497970495853522,2.1904996797790663,9.064177725708559,2.5645136294301567
8.769658697264124,1.7404533224160827,9.108215721331254,3.6153674840130536
6.596841946933107,3.0859821161750323,7.196054832328928,3.808057798281145
8.55093097010201,3.8381836767951225,7.6648010264422215,2.6506832038818025
7.970870591168401,1.6968202171657245,9.199912852913075,1.383689391563412
6.419476371280469,0.9321970784208069,9.425461387960365,4.710613372581925
7.843326172193793,1.8311782768099893,8.105078244669771,4.161878302608191
6.608970298714139,2.238368982734785,9.462796444673645,3.5010941699398455
8.284372424898114,3.001046092567141,3.9451515605011442,3.6778753195309077
7.0188864753088644,0.16936710314354309,8.76680389928747,4.373658545162957
7.793827228058462,2.952874547202939,10.0,4.314914453584048
10.0,2.7421274910718925,8.11315045835239,1.3980341881028315
7.630906267805077,1.1567534046838084,10.0,2.8241141875676634
8.184807210176729,2.5514853760404677,8.06540366955868,4.695051040430753
7.066025957398322,2.1946074552372425,6.886294121452927,1.6799774887792942
7.082346363642072,1.962963202951588,7.35604666322411,2.307579020126144
5.890523804492249,1.9168944273713053,5.742919438953496,3.7600559636896027
8.123659629401756,0.5424485005350694,7.536186384425205,2.247843594409417
8.478761765628771,3.3404504460231443,5.187241295531383,3.1150260791474174
7.7598008066500395,2.671340076450466,8.319794942356534,2.248030668261181
7.521419096500073,1.203974143196511,9.614010707897897,3.0213116486719422
10.0,1.9393391861853793,6.937389849634306,1.4862856073871729
5.295290485616082,0.41586405699451023,8.400689976517224,3.5087250232299336
5.628213946951799,2.8950383140761153,7.2754084224748405,3.146793011985549
10.0,2.896839315865532,7.597204028141252,2.1088077745847125
4.772276898006043,1.28084668075758,7.6833046417584585,2.012820472848816
7.803114549361543,2.0768518829587683,7.662716027287882,2.3499974191765403
8.252982007950092,2.441940649569409,6.364401383835731,4.41093237974627
7.852117801573607,2.0188496229448476,9.062321634884835,3.2332161312635015
9.429704950869867,2.287124165201824,7.0813439380393435,3.3615035252061016
6.2844106890190075,2.108559705776523,7.950155014033308,2.7918831427274604
7.807193732841604,0.1181509545023609,7.176912638388558,3.0928449011411145
8.2397845879961,0.9723248590740419,9.898561761297051,2.133825151785499
9.454185800790105,2.4271943618716847,7.0306590352342955,4.775310892609512
6.2095447523652805,2.9191541736100017,9.500873477064466,2.329379790923355
10.0,1.7499534854010472,8.433040443919786,3.2603218387712207
7.798536887794178,2.810808273159782,9.19023308082832,1.2514680267618192
9.956510364317229,0.33750801196432567,9.548819306512486,4.126705136827583
6.363550354677203,1.5891857120454151,6.341442997271097,2.7850789697112646
7.537948573721388,2.77966053226934,9.965463119179413,4.395683810789956
7.156747960132547,1.7907781262554723,5.4748427116685745,2.1941299335038114
9.447277449646187,3.6155828235482317,6.148476692180116,2.4075357408471056
7.96039136456161,2.280161158819607,6.785594720117531,3.4240610444640898
7.289240979393626,1.985547729121721,8.81942637200555,3.0064222698109377
7.345421164210147,1.8903901960741691,7.867455561191997,2.6299889701178722
7.611805905999346,3.5986471705047167,8.841379171911859,2.7045196819708397
9.045431606766103,1.66618051024399,9.759686956379962,3.3696421921980937
7.839046783993656,2.4477169258102776,5.6436857718972515,1.8732325310901947
6.2091124904014166,2.142943094763707,10.0,5.231300146192632
8.957076652161136,2.500844474944457,5.298413398770892,2.457326200265978
6.818324372137642,1.3791524017488839,7.747784272122816,2.527909422302873
5.0310502844363185,2.747910256117534,6.39088546139029,3.2392468641111494
10.0,1.0806154084135766,4.204568715880505,2.713995778119889
9.651439452497856,3.958347454220594,6.155675608321374,3.4966992232365217
7.30203431482992,1.8940516456958643,10.0,1.4970296716048468
8.38060949224186,2.467693171765433,9.62867948740902,3.0979831534708953
8.462075809256154,1.608351432578209,8.403690411867661,2.6568077245025896
8.932357834784076,1.630389663956366,8.565650590853279,2.970737186315022
9.689075376158252,1.9486062764115137,5.340451297689678,4.261921500713992
6.641401548706072,1.3462336613511803,7.106508058934762,4.374438093170817
4.796488679031957,5.137748533659994,9.584085213599078,3.2232389141291597
7.91765899907557,2.285554074857657,8.781683642569007,3.645215585950057
8.833406699005172,2.089580681255249,7.7039923695390105,2.8487267163464884
7.707637579470979,3.1337700968670648,8.890335083421293,0.05961136533571976
8.983851164794642,2.1947361947187747,7.971936865331154,2.611481546911114
9.68616907997902,2.947526462122858,6.840683498264586,3.407052287124535
6.542514898188071,0.6203818352110695,7.059924163115053,3.8623934723827587
9.42968756806413,2.513085420097293,9.087643680271995,3.5161782871149585
7.037777607165571,2.4319225446739408,9.200614287841523,3.754291329813574
9.783370057211965,2.708303847201064,8.527172311312373,4.070150238316428
7.96021811112641,1.1181253487722822,7.755399554084354,2.255097355193551
1.3248217250256185,7.783221993926723,1.2075800790000386,0.8460192351804798
0.10638533304621434,8.319940561059408,2.0012054753622244,0.5914556844659047
2.659245668432405,9.406355206439837,0.39244013563102587,0.6186376107168929
1.2308576502127018,6.590145348336703,2.8294748419317486,0.9030869306135982
1.7354851586893894,4.99420645338987,2.6354180302092263,0.3803708025732637
2.0599326302663283,8.416065406937287,3.3606585958386512,0.34558980044044396
0.0,8.275774317130542,3.8005111815108537,1.6194731764697186
2.2096594152746256,7.262545721551929,2.8071225966373103,0.5132269001477656
2.4763577693562193,8.758205238749941,3.06020990749888,2.3798300194555386
2.392415967178767,7.236554561438751,1.9744256878080055,0.11546204755544087
1.3052868689109418,7.386076342830344,1.4759116020654075,1.076177436016861
1.1775800676177994,9.681546000986707,2.000207064918197,0.9953498394306928
1.6721052834870822,8.232786025788469,2.8250982646676346,0.5664348921445499
1.3418835109247433,7.544410956835003,0.6541290765267851,0.590371070139251
1.523779126455341,9.311583771069092,2.262561329001925,1.0967949556837722
2.850897962167972,7.793942317400905,2.3904648499288896,0.9483891235337519
2.2653623493996284,7.125862013582627,0.0,0.9328604189068479
3.42274813609994,9.389323103362388,2.9653974845911706,1.6180653609031088
2.0886575909614375,8.295973561108394,1.3823481045656498,0.8419635719864751
2.615771149771142,9.805826655753224,1.8605537243190005,0.7749053675742942
2.000527958856597,8.901810123393672,0.5561451838664582,0.0
1.4494631505084166,6.168931361128762,1.491859802352689,0.9261098405912642
1.5467515909769867,10.0,2.32674476460232,1.1502371798054143
2.622207144043402,6.291750323328847,3.0391117874202687,0.96211785673227
2.6704806172412123,6.3922141504397665,0.44624123398393567,1.4089448290125144
2.3764095260975164,6.646922668463734,1.1303369187253056,1.5627173922073847
0.8105881071326722,10.0,1.0993792653521313,1.3191959628041916
1.6713815242510153,8.904781146623515,1.4558859978858074,0.9186035469638529
2.040919175395721,6.496718816327791,2.7408243454201258,0.7433932167642074
1.7714000846599813,6.508475938087232,0.0,0.9044861186999155
4.412615421612916,9.176906431847035,1.9807396202656053,0.8685545853958662
2.0224658928120465,8.820678672762815,0.8191871846911551,1.557160847334436
2.715381315441244,9.077278588561901,2.438475738809727,1.009808328846995
2.67286123596682,8.887721200612066,1.6459592890589763,0.7131991135515495
2.1018562952619866,10.0,0.7608929243460991,0.26623736712378
2.1647608412365167,8.076331552784026,2.173341664370408,1.12197659895425
1.7767977453651949,10.0,0.39909602152348445,0.585751487609877
1.8967452398509526,5.5352167832687496,1.8241455955679289,1.8307350828640092
2.020886488295962,8.346051358578025,0.7398352348274198,0.6918192959802613
1.624803619676063,7.523427354865649,3.2816437950037685,1.2788455303625623
0.888542043062968,8.369757167648007,2.498221748496785,1.5700745192606331
3.5805406865683738,6.477358712258197,1.1891424887896618,0.37121107054269187
1.7659801408930187,8.699537561669501,2.987334516589102,0.9620244881787386
1.680152476745156,8.22763698837311,1.164857098369977,2.0447693608473867
0.3923389728819413,8.277110868343586,4.02360621922964,1.003399922279999
1.8099609649985056,7.463831865784359,1.8196083182375922,1.6864242373382652
0.0,10.0,0.5760428475498549,0.8666738353827926
1.5707555797013382,8.882829904656079,0.4018756481162524,1.2310863330409714
4.024309623286852,5.955238993110784,2.1897061676103955,0.6690089111016955
2.425887206193036,8.028721666123628,1.3585130909556904,1.243936142435537
3.8043481097867433,7.713644312409052,2.719757942148182,0.35336352106441815
1.0435636231819911,8.708609416820567,3.484116028535965,1.17780667439283
1.6869419694768457,7.998937108135031,0.7495922660302825,1.3022576631776834
2.882333062323409,7.3218645007503795,1.5299578522404986,1.1329391148260242
1.5632802639594046,7.900801078061266,4.099721789166516,0.8764871496270017
1.6416598479787778,7.028687291547262,2.7441919714999368,0.9093879133909485
1.350626961678574,9.981956048409518,3.419603004513637,0.6997882171306474
0.13346004863938377,9.511270534755383,1.315370174239996,1.3953127995813843
0.029896182288164486,9.338896007448964,0.7888280707192188,1.3653820595332622
2.014273067836434,6.569090870905033,1.5929636870732196,1.3431592284783505
2.1058944531152344,8.876619470708727,3.9764405845154855,0.21787919414447432
3.617212574968624,8.15653390628482,1.1012159516768718,0.3348431871305051
1.8108796092229664,9.382475167886689,1.8724508796224657,1.7555774651236737
0.5488243099484411,7.981866578230918,0.7476065555868809,1.181815941312484
2.8868873900973004,7.36885730947842,0.0,1.0994740733982473
2.4367385517335096,8.606442132442547,3.235782191822154,0.4644731601754756
2.6802161054504494,9.788761268716963,0.22141241599348316,1.1598259129594886
1.4958201689923285,7.877715990347531,2.3476764835383364,0.7563857179432238
1.3242919208383883,8.051228626232037,0.9127540611371974,0.4570874355574073
2.6793732829565036,6.276808947262015,2.666312500909212,1.2312956464269755
0.2741932712094033,6.983653021496517,3.1941094030473725,0.5094172344301592
1.5355957376906124,8.693091339877844,2.7833905092825955,0.8742305569777522
1.4024898053083583,10.0,3.7388996637975787,1.4894290253908977
2.0853181425650242,6.78760141753861,1.1695555934434347,1.2612570526328788
2.4183982208886836,10.0,2.650450092536139,0.248459849120091
3.0519476177229183,6.502909059028381,1.6160287280476484,1.1251001031258472
3.9956674897839646,10.0,2.6067230591361827,0.908401690639806
2.5345056484805504,9.331483138810754,1.6793323744428084,1.897605677956161
2.230070759191402,8.74661463363709,2.6659242520544613,1.2107933053072277
2.8389405004696124,7.074120220179616,1.4416982460539693,0.44992288351415255
2.4395012306202264,9.16840475526817,2.4577728661518856,1.8372462166737686
1.9944039811709535,9.003112483388769,0.9082991238606857,0.8064501487627995
2.6955377575657775,9.273653166114716,1.7060330523358178,0.9642003740709666
0.48212625331919057,7.464456198790086,2.890383163519786,1.2876025080532831
2.5006657213812096,8.07466053077144,2.0070631586281764,0.6698394302632764
2.6988284202025348,8.631459416584084,2.4920188479927994,0.7369825786662099
0.0,9.645729067630544,1.521162543991596,0.5686121179784397
2.693478911913994,7.411981040121305,3.0599363840466216,1.3085029747883488
2.6835693232004774,5.951066433199198,3.2119439853864007,1.130625265616928
1.630722860753797,8.215082701013376,0.22376476710168003,1.2043264057403353
0.9706284918179284,5.970994571234698,0.4776408137821089,1.5563441874949626
1.3707366063072113,10.0,1.4641985369477022,0.14632102120352664
0.8834755600513409,9.853717430010407,1.8441018220633325,0.7258563517546995
2.1600182258527876,8.752674104251318,3.117398815902461,1.724249614946463
1.6402313542109144,6.010928470876943,1.586534838876724,1.130140253291443
1.0362410737893892,6.564273627657435,2.3437878815498854,0.9756738242147744
2.0327969954115863,6.8622569979498955,1.7695992857942326,0.5378834278658478
2.890198411124787,9.552874002085629,0.15381213776190616,0.535244569903795
0.5034707449099209,7.024964098389653,1.9165620302096391,0.27517739015073495
1.0781401868746867,6.494063941877752,2.207267329398944,1.0346721685181253
1.2782624466627466,8.265231308209097,1.4533199154127345,0.8641724448369734
3.673452090298537,10.0,0.7004187630724024,1.4148662089395874
2.811396554491592,6.277605066871073,2.818777643754861,1.7689659592062763
0.8774551937555861,6.623745768478605,3.0176614668435024,1.135747655412824
2.5514762752395233,8.510883824600745,2.390695920928144,0.3367639358444585
3.047317706621448,9.754384988641661,1.7706092559319722,0.9782615250930687
0.46889249744427786,8.771382134026751,2.572057441714144,0.9689044915003445
3.1243533598705024,7.498884153530089,2.5646059258936003,0.4901678306539422
1.976447849125762,7.738468613145746,2.2253079220409417,0.8152365355833207
1.8685274043283322,9.23907075716226,1.5632357627617826,0.19671144963066034
3.7495839042054206,10.0,0.7077373048943814,1.3448539026225972
1.4970252294486568,8.39523082299659,2.294224129013494,0.882796099841839
1.2162343344136035,6.964188421525611,1.0838080845187577,0.5840888958847776
1.9328217099506448,6.926360016333872,2.68205206571262,1.7436230776679635
1.419946758629957,8.359106750803065,2.499685110302934,1.2360011354596372
2.0759552679160875,9.114023627539584,2.4822489526806573,0.3811687888363511
2.8691560643892733,9.330936255900113,1.2367138958214183,1.018968917723801
2.6833289928110693,7.686029270630957,3.0729780477660116,2.1819362473096806
1.2140139673650177,5.928433095269337,2.303818595604876,1.3607812525630718
1.769133626155231,10.0,0.6613942002767512,1.3464593115158054
1.3941391792411066,10.0,3.9925153531681183,0.616671706108326
1.45044286409142,9.289381830469702,1.6128693502104854,0.9772943910338809
2.02538842054241,5.120490265703515,1.9861622539057628,0.6551361129679131
1.506877177600228,10.0,0.7434931057207437,1.4066025933739885
1.7210370696681916,7.5803597472562485,2.7903718960517114,1.1700256472844452
2.570612997219531,9.452276990799291,1.6686916168166772,0.6938816327461248
0.9148494734422019,6.761884205031567,4.949094425308726,1.6223397903683934
0.6489256337919787,6.016313064884645,2.4818660617184913,1.2736323986889835
2.5488838353173646,7.617566309669453,1.8745457399970997,1.1639397620796788
2.0858930062933303,4.671049440878697,1.7702003694248063,0.5742967828698432
2.175211418908512,10.0,2.3674816654743043,0.843235156913801
2.921801501977252,8.72403183081382,2.420094490451841,1.3034252966078355
4.056543564829541,6.303667347011126,2.4736320768114544,0.5368094350092307
2.5555126463422484,6.621970232770859,1.5826331863949157,0.8524550428810469
2.975816719344709,9.37768166591362,0.7542826235536155,1.0274670554999243
1.2904201452508275,6.112242633986998,1.7829829495756295,0.8457586057720902
4.426716486345523,8.649439738041044,0.6223824992457627,0.7176129979145289
3.0213832954293984,10.0,0.4140166877620417,0.060037807430477486
3.870965175371782,8.584421266056356,1.1317072681236335,1.2673145430612176
0.0,8.005063259895742,2.3278211728430853,1.4621350697689148
0.9861040477074623,8.128530742105038,1.0745753739404127,1.1276918778371585
1.1046536776369758,7.387848741259669,1.004184605209771,1.3255681209118286
2.8584511166566653,7.64806914506388,2.038237994960028,0.27570429268322794
1.7003233519932128,7.924693074437383,4.6207930910299755,0.4440164871129182
3.4641772387524377,9.495288160198712,2.2806364044901364,1.8793102420975667
2.372105472606863,8.583738793501894,1.9468793469824546,1.6117844412093136
3.0964692338108835,7.061484068755681,0.6807528054012326,0.8985096813021715
1.1999614356023536,7.904713138076968,3.2374381346841394,0.7713491724566051
1.9571766186884252,8.087034102212593,2.8484308822052844,0.0
1.3932997052347034,8.31692553841921,3.2000789564268612,0.7540487762468975
0.12344729395812593,8.929567168949205,1.3646376111743708,0.40516667045481936
1.375654610286776,7.723211963516226,1.3952553354617874,0.0
2.897066196887132,9.912312561918084,2.651521991339506,0.4311571647875917
1.798508466052482,7.990218027155813,2.59879438956191,1.3341702443590404
1.2658262012215042,8.122993334620341,2.457280404615241,1.7279111610733833
2.704506539824723,9.183585031063279,2.083826627929361,1.705229572601752
2.409762795959497,6.708368134739644,3.4033699701251905,1.3489516362695138
1.5569559788715177,7.280760548901135,2.2965755451407617,1.2315923976337924
2.1972922656312064,8.466963010164328,3.6999573745763805,1.5357715761174429
2.1906355912650244,9.411965871151224,0.9674760964724605,1.1989635249734045
3.8093063497331103,7.67293115691144,1.1523660713809152,0.6739555557034697
0.9103669626576116,6.822857137808445,1.629491901409971,0.297216490410679
2.015618333949603,9.35341576067997,1.0922438198530795,1.7596419618208845
2.5107920885275945,9.545870878436086,1.342165446147863,1.427262613533308
0.908066099604687,9.335371251254763,2.1718393397935314,1.2766256099923918
0.8244053943751484,6.657395236585093,2.5972282182533846,0.5258259978878996
2.463206292099123,5.949293290309631,2.848174212666668,0.38373834261574546
2.552299937679523,8.938446400469001,1.3032281815704252,1.2910132835423633
2.260442263333556,7.1917372157108925,0.9914453159237919,0.018687154163710473
2.3496500472996935,5.652795842956918,2.0953441994413082,0.8682758919588754
2.6791427754381956,7.546931750765204,1.6705522136529085,1.3659353521441477
2.3350580290841174,8.474233935774167,2.4692675898085263,0.2322139383964471
2.756788679986982,8.918703191020404,0.9833168714235028,0.8779597631628994
1.9606927123723688,7.798254823397401,2.333859966568535,1.7156833909155917
3.0817667276728287,6.031671209852891,2.6220699903060485,1.664466659767705
2.3868085206892027,9.63647063777895,4.012270445700765,1.5118547730534906
2.249308595641729,9.56763271112713,2.1448878330968912,1.0119515216424777
1.6485857642862674,10.0,1.1815713340579985,1.766183862339058
2.4998641237403714,5.9010407377970875,2.3676492929914215,0.0
2.6255080168310356,9.327847224483486,1.4076440443479465,1.0617738479777912
3.9541574337502863,7.241379943607095,0.9410924129433995,1.7408317012312993
3.962587190530795,8.00554350777177,3.0114630354083562,1.6707379577654407
1.257515767461616,7.272041246948198,3.2308745131547347,1.8425071393542547
2.5628808601743547,6.680278469746918,3.9870611116994414,0.7345145510940178
1.6648622188285482,8.513506751734432,3.554160420714774,1.4269879882761118
2.4148655003619104,8.69493279517716,2.043514668643466,1.279069757259253
0.0,7.5550888113953025,2.241321934916781,0.42449295819024646
2.38632331781156,7.6932931685208175,3.75547569831549,1.7865098626074283
1.5341944308818372,7.773743432649957,1.9260524343916074,0.7741702619201887
2.1950249840281266,6.862576896668615,0.8693846650624737,1.3113556119501344
2.6295295842218107,6.793526360510011,2.8953554307625997,0.6842111354173344
2.2531652380379814,9.230516018918685,1.966387435296287,1.2273704560705672
1.4835703561124283,7.705300124857854,1.7941405691196597,0.6267108267298805
1.8232258368842178,5.67707255170438,1.5088462528578952,0.8575622533151646
1.7438202475046198,7.637753831193832,1.9382358001398712,1.239720759043032
2.8745170741325223,7.0253521597276,0.7967991446108555,0.4789777938784485
1.5127970788050729,7.472118023275236,1.2300039338025428,0.35194166787505277
1.5438791725258119,8.272139930170956,2.5950294658355646,0.7212884734458394
1.587002177856566,6.609952536729034,1.9685608296252235,0.5757856829045926
2.5731278132412,5.3212002620988335,1.6403703275475376,1.1505536695958711
2.1838345163225044,10.0,2.3498000245679074,0.49797270157899487
1.904535752910927,5.335630499800322,1.919400250703239,0.5834719714996206
2.9153902755601617,7.175689588106698,1.8832340842047535,0.6822210792977983
3.7388513518533313,7.518135850823133,3.832557043479202,1.4070758810591333
2.4820667273353862,8.55309972097628,2.3937972982162514,0.03616371032719501
1.7211166058492435,9.267736956776481,1.9511028165258946,0.29740507659821247
1.9475955494225305,10.0,3.2468917155347192,0.9689979953169842
2.9514492770580865,7.450239469447922,0.2961284131732811,0.5377670059352229
3.5628887685081976,7.589010377256043,1.756616020624982,0.8500809018625597
3.9041365895730067,10.0,4.218780233448134,0.9204773947999744
2.295624488747095,5.725036175868813,3.4769344261182744,0.4161102243660325
2.216775563762629,6.354046208550734,1.411133173261304,0.5813687844751498
1.3921247393241822,7.191315945276532,1.451731205074923,1.4166669558901535
0.8951372069374799,8.3308121405208,3.2179591523055584,0.7434018177433019
1.282081109252398,7.654213062229624,3.1797252083607104,1.097053815476679
1.4687857053924014,8.72581497678206,0.8977078501635767,1.340679755221474
2.4086073077017676,7.538287293291674,1.1614142015527689,0.5566595388582714
2.53481733634591,9.843470753733593,1.3626922529712053,1.229193351775742
0.0,7.1230734040142005,1.968941067129098,0.5451582915090831
1.0634936252104041,6.99833066529667,2.292192728326373,0.9063354907968126
0.0,4.818949771047401,1.3931348221428246,1.228843293026776
0.0,7.250404735772554,1.4737521434825789,1.694168889104224
1.6149781882871364,8.574483477111393,2.1412571400874634,0.0
2.7682072166317373,8.323094758184432,2.5082686396745895,2.9631188532181634
0.0,10.0,1.7125524805996444,1.1436644522015047
1.9544877546987578,7.363645499902935,1.4301670717612414,1.1647543677865047
0.4828263033283209,9.125868751282649,1.583805595114746,0.4349653304798211
1.5499871420041864,9.885723825293859,1.464664912983777,1.1792268091048101
1.2690437242845267,9.136882774885429,2.685507738790204,1.9243044166482057
1.8244360545007845,9.00298220713686,2.0980675395389445,1.6479358909315072
1.2811676123912696,9.117507969315922,1.8053027038833183,0.9679059114457511
2.091752484448373,8.378360594640016,1.8837709568780419,1.1073565915852632
3.5781180575621843,9.478174528422828,2.8691545924968964,0.7722302369880647
1.1107591717716758,9.432950837356628,2.8760467925297943,1.736335337875491
1.3960193740307705,7.655677016959479,0.36051583747456584,0.8037644469695635
2.9965705105794473,7.300256931157703,2.640479795200824,0.9047484470010944
2.3240570282215605,6.278462915276499,2.085209449633901,0.0
1.8131038418380152,5.55429013442729,3.205994516546816,1.3887036763822556
2.466670981966081,10.0,1.0510834791751629,1.873681598957779
2.9321915642603846,7.645167069171581,3.1356201471829444,0.4468532437941829
1.1754858384723263,7.087115415140449,1.4710222919359848,0.4717211786198736
3.2230830670953248,7.611718399445253,2.3525049683568797,0.7148243167931597
0.17939669945148284,8.405086037587132,0.08774502458022315,0.9656829769572657
0.6316849611671895,10.0,2.911362722174722,1.0528768956357402
3.2637066776546684,6.730526033801397,2.543479378670093,1.0999052168593568
2.26402008133367,9.908530250160151,2.732492102779802,1.1443618314125117
0.34511256377170385,6.559930557080804,1.877291066404276,1.0466861871383255
0.8697962753260762,10.0,3.516394055253573,1.3010591601962418
2.0720368612837445,7.681686545148272,1.0480815399777645,1.0387402592594313
2.2577525401427505,6.1373591367775635,2.3341764172448976,0.9223704755876256
0.09219244212260902,6.709422483830747,1.5863944665783558,1.9438438286700952
2.556553124533758,5.9967776463501625,2.486036289417637,0.22634800553081724
3.082691053887073,7.293313022273182,1.9063638112608292,1.662898323771095
0.71283643141575,5.904322722330513,1.4164006736539951,1.5191894255096583
0.4806539245231576,3.751766602834147,1.5488411415910013,1.2758703999554601
3.2002617497388295,7.305257956871902,1.5885733928839976,1.5769503671278735
0.1302583003045794,7.417218837225486,2.1904238899250577,1.2246093606425172
1.4901933068091173,8.051661517558761,0.0,0.6708757938330758
2.4535087125544672,6.52655894861798,2.0589842215895975,1.223436250401349
1.657450799142235,8.255695656494856,1.0372674347153876,0.8966943601519767
2.6102161695892225,8.235459441452651,1.4134687304360645,1.1121082021453965
2.714609790636618,4.925088082133783,3.159074064955898,0.831872630659464
2.42548993324023,9.795870385467842,0.628326302769534,0.6452794987862267
1.7114513041242951,6.824369718313358,3.7349365758368087,0.5716139530866036
1.4444532205131333,8.306583547404465,0.7978504739239112,0.8021596441218681
2.3174532612501753,7.500709393426233,1.9066131411000518,0.7353339437758146
0.48552969081923303,8.482389817008858,3.7549330716472413,1.0092008153917191
2.2252641172475496,9.039084132675288,0.7306695034533008,1.851257329064803
2.202328796422802,10.0,1.2669670044760106,1.9090309612789125
2.775155494034783,8.829560128778537,2.234024454353148,0.8757356909627754
3.2005316584738726,8.21053980477207,0.032930296412847726,0.4414067691464988
1.8141542478072528,8.464998474748333,1.9434115111001042,1.6094853948968315
0.048898135961375155,8.21538190475774,0.18202077461284527,1.379856147742084
1.9055412855579972,8.629414958036177,1.1361170394102338,1.6397324658288754
3.0417246640588513,8.875316454517831,1.8704827531365593,1.289928642647566
1.293107432012651,9.283333488531069,3.649480894323921,1.535305279989593
1.2703975301925905,8.542125975909654,0.7068584562413522,1.286195155587838
2.450603412862539,5.1952754907017535,0.8382161560876362,0.8584305516281164
1.6991402528591737,6.185784596871792,2.388978729352184,1.125736804470256
1.8057308680214808,6.866312749762455,3.0487071264165637,1.8277035565441477
1.516438516153463,7.081749624267768,2.4912076654119963,0.8209853101265069
1.8606027993367658,9.109479727587008,0.0906439124927072,1.6591511624263346
2.0726805243293414,7.382760283156729,1.910765845778551,0.9812146775102594
0.2687986965550746,10.0,2.0413256322706186,1.2215010652236875
2.9515497705740428,6.46825631365955,2.4734718990352285,0.8661794545506032
2.846770775216494,4.809158869472757,1.900905699758731,0.6985896721080191
2.4322629506341555,8.705066281052304,1.292374105177974,0.6439130679119782
1.8893346314426704,6.655036659027187,2.841983695452127,0.815396399776277
0.0,7.437766915067291,0.9614561791560277,0.18436209226952727
0.7625733617774275,8.164112707749455,3.328640828248231,1.15659223693249
1.3934966117842604,8.683856292756055,1.5409096897810082,0.6526998154184277
0.8456373317670156,5.372256789872422,1.6100762934405548,1.079026744960066
1.9033763299851103,7.376049608078962,1.0542539393032189,1.3041230958424843
0.682868080053415,9.164041870765214,0.9977829810732752,0.6237823813234825
0.533214809384323,7.247896779671545,2.975312458477979,1.2578140442219783
2.978422112028035,8.783213818900904,0.8963301714696308,0.8346053878362213
1.2198008708825374,9.99586235605856,0.8032113535736884,1.4468488446945553
2.8929538701087694,10.0,1.5903134073705028,1.356161079790081
4.281651836538843,7.073537484599455,0.4649597524676403,0.05999498304611817
2.7127120288613313,5.1752746879121245,1.6276809470620772,1.2186565935194804
2.185175536829914,8.638167296276258,2.222289855800854,1.6394329066566966
1.047683619261203,6.984507292312204,1.227340554729176,1.415095905931305
2.9003985883950634,8.676837978977762,3.1834936668899276,0.41097956631180965
3.6672241115511373,10.0,2.7356219972457465,1.89089945438553
0.3433767923222262,7.213327795606022,1.2646965393180478,1.3607396618786716
0.9498592603978544,9.136242724006228,3.3705361439967136,1.3476014500419997
2.2837510236615013,6.518189988648876,1.1531490338746355,1.6248094526483334
2.7793490039053323,7.941470720933684,1.5820904542341094,0.0
0.9291475813155612,10.0,0.7195444289975332,1.0947399106105404
3.0074439731951985,6.117615997996561,2.1847104747810833,1.4689577687553275
2.0124993219072502,10.0,0.33140074112180473,1.5293642649419394
1.8271982626035357,9.157880232255012,2.4413071516992457,0.6334219014450018
2.22899639245934,5.213147822902569,2.6032475005713938,1.1490792329952628
2.6386601686431024,9.587177487630726,2.367619840209711,1.0740447098991381
1.1189316633387079,6.931668854526423,3.1867346201773312,1.7181677028529894
1.761889563687946,8.069004120879912,1.095385625006234,1.5863784226337225
2.665416823691779,10.0,1.121676922820261,0.8109960504908914
2.2314459225255723,8.969734306588656,1.7843323624523677,0.5635194547731498
2.881407528923571,9.081703043818372,1.083725899436275,1.6777214005527479
3.1701987091966037,8.20144474587169,2.0795978623760365,1.2770288855579537
1.138296929743742,8.045047218746124,0.0,1.4382278227514678
0.4385067775581406,10.0,1.6698799060335496,0.8941665090344115
1.3722660939154943,7.567941689116886,3.4185313451480366,0.0
3.2769653860881878,8.507035221652561,0.7929783521427844,0.46234380347538107
3.676393027208203,6.581739680085903,0.8466494894040406,1.5686572711823645
2.338552876285914,6.5931116351954016,2.216624975404619,0.48712365817986136
3.100821398422605,9.5920564473097,2.532006198821943,1.1808305306235083
3.761188124867374,7.999529491082338,0.8181258745791988,1.2247369564161534
4.086047049537114,6.477860760221222,1.6385372333060142,1.2082230190507264
1.9460951509942608,6.526544629434028,3.121857856230471,2.1600203610086295
2.196131459023907,6.643897565395999,0.45103947494652497,1.1289879906105904
3.103877343316258,8.712751619743072,1.9975961590811462,0.7053641741053469
0.9078363672819103,9.252126989487323,2.9137716213855858,0.22713510665463343
3.589838978180684,8.861106831341003,3.3995946451457932,0.32893612575744247
0.6341758445845611,7.776546035349055,2.502784426895194,1.898180411463482
2.7060789138151318,7.63597808478195,0.9736307923341079,1.615000286359575
1.0352945742492852,10.0,1.7156153503934908,1.7952910363089252
2.6789312900592783,7.794506765836313,1.4806036281738733,0.8295460613269601
2.4283166923752377,8.115734744326575,1.4061885919312949,0.9171842948411839
2.07857702971915,4.806898858377782,2.4581681147886987,0.5101393876415966
0.846667596794255,5.468983479333934,0.2061075021321097,0.3222762484438554
1.2909790423695096,10.0,1.474120324104796,1.0888750531340157
2.400481386506329,8.196597779323772,1.9225565392740063,0.40235311820037767
3.450927548279212,10.0,0.31734130587731424,0.48798570455681023
1.7201896576229938,6.553193307634713,2.5059655534558654,0.6358638987966935
4.165056067806603,9.785822891515394,2.212574030632215,1.513493131659866
